avg_train_true,avg_train_pred,train_pred_std,avg_test_true,avg_test_pred,test_pred_std
0.5195379840000003,0.52907836,0.022815103,0.6343752240000002,0.5041917,0.037151296
0.5864227600000005,0.5007527,0.03397478,-1.4689581109999998,-1.4855002,0.06369827
-1.5055441219999999,-1.1353353,0.040563792,-2.7896592339999997,-2.8470945,0.06856809
-2.754099303,-2.7350717,0.1275607,0.8369851209999997,0.8121213,0.0308636
-1.3683307589999998,-1.4727916,0.061856337,-0.5302285109999998,-0.5056794,0.027533032
0.2674639719999998,0.27988973,0.039200332,-1.104204804,-1.1358439,0.030593004
-1.00837619,-1.0441525,0.096967176,-1.399548489,-1.2878143,0.052751478
-1.5177458599999998,-1.3403403,0.032672998,-2.9088580270000004,-2.9236302,0.041905314
-3.919371572,-3.943372,0.035126556,-0.7637432669999997,-0.7942394,0.024457427
-0.5438611629999999,-0.51057994,0.034090456,-1.690903896,-1.2905251,0.09405944
1.3272107140000002,1.3502512,0.021514239,0.08212483999999964,0.23556411,0.05134026
-2.908072554,-2.987292,0.06251539,-0.5999306739999998,-0.19055514,0.097006604
-1.2818725969999998,-1.1979651,0.05577898,-1.297369583,-0.89142764,0.25817993
-0.5876018720000001,-0.5477125,0.04740165,-1.5663333040000003,-1.5209913,0.06818472
-1.343238214,-1.3662626,0.051913276,-1.2870917370000001,-1.2005986,0.03300596
-1.736385646,-1.8095617,0.113422036,-3.004921658,-3.0018113,0.058141883
-0.5490215259999998,-0.43070745,0.013865252,-2.9631285359999997,-2.8811042,0.027704198
-1.6846512639999998,-1.8612545,0.04703437,1.384878501,1.4577655,0.037268415
-0.5230749279999998,-0.76608706,0.060382687,-0.165807531,-0.23512428,0.043788176
-2.151791572,-2.0996573,0.057057578,-0.19346964700000013,-0.21806762,0.029300243
-2.3239992670000005,-2.3270988,0.029562714,-1.7054954640000002,-1.6316242,0.086303376
1.0950430090000005,0.8911904,0.03700785,-1.471521834,-1.9234171,0.04178468
0.8388653289999999,1.0537671,0.037033908,-2.2979590919999997,-2.2668061,0.028331188
0.39931256800000003,0.25757813,0.04230417,-2.905378092,-2.8791127,0.11868052
-1.755466841,-1.6506989,0.071059406,-1.4542487990000001,-1.424103,0.05270301
0.5989334800000004,0.7894167,0.04795741,-3.3510351540000007,-3.2943008,0.11359171
-3.1651283750000005,-3.2491193,0.092444114,-2.5058364319999997,-2.5357747,0.16258697
-1.052742626,-0.61120373,0.0060170256,-0.9870051719999999,-0.9867037,0.058979604
0.569103117,0.64180213,0.016292872,1.817613411,1.767051,0.048896413
-3.09032316,-3.3431404,0.014519258,-0.7556419000000002,-0.8348714,0.07909357
-3.5286435030000005,-3.4362476,0.04258424,0.7044097970000003,1.1080391,0.0557797
0.9671418659999993,1.0589055,0.07291726,-1.2173604349999998,-1.1845839,0.10701514
-3.032201038,-3.1085153,0.04536671,-2.1268398869999996,-2.3940158,0.027652362
0.9348094439999997,0.84173834,0.041988816,-2.2157369299999994,-2.2273045,0.06631359
0.7554453289999996,0.74695164,0.062340453,-1.7259095809999998,-1.6164614,0.13540961
2.106379827000001,2.1323419,0.03007094,-3.0278936280000006,-3.165815,0.05280919
2.9469847149999997,2.3578355,0.0575133,0.7301573320000001,0.4951538,0.057808504
0.458861368,0.40301204,0.04437095,-1.1835088680000003,-1.4520496,0.07223284
2.007300505,2.043331,0.03409471,1.2230107140000002,1.0739863,0.025046337
-1.6619519559999998,-1.765781,0.031846095,0.30020266000000007,0.4485108,0.025759138
-3.7035446100000007,-3.5917668,0.027016018,-2.5206845489999994,-2.7326546,0.10819242
-1.9052947260000006,-1.8429582,0.06254106,-2.221585029,-2.232224,0.06253055
-0.1294429069999996,-0.15705219,0.054455943,-1.7578336009999997,-1.9221542,0.07772023
-0.2630860199999998,-0.24854621,0.03357021,-0.7778860979999997,-0.77414525,0.038685396
-3.0293834219999995,-2.9502475,0.038604345,-1.9779874230000005,-1.8218571,0.047668837
-2.308733593,-2.4093916,0.04698144,1.4378221539999998,1.691523,0.027724301
-3.1694536530000006,-3.2230916,0.03864407,-0.6073873469999999,-0.68749124,0.092302576
-3.3314035219999996,-3.6016564,0.020652723,-1.4307704560000005,-1.3196169,0.11595553
-1.8070096040000005,-1.9732672,0.06954153,-3.273112556,-3.3126893,0.023716366
0.5168749420000003,0.63246375,0.021474577,0.7661392109999996,0.18557838,0.09995837
-2.5028367779999994,-2.5919082,0.02935039,-1.7901664699999995,-1.564729,0.22832732
-0.9978431759999999,-1.0856078,0.02877358,-1.2951883630000005,-1.1874151,0.03879034
-1.2053889699999998,-1.3252935,0.08988419,-2.639923814,-2.592892,0.043691132
-3.2713685309999994,-3.413335,0.019843964,1.2746305520000007,1.0866805,0.03723075
-3.0054696589999996,-2.802858,0.023512622,1.841184058,1.8730265,0.045984387
-1.3480755880000002,-1.3242123,0.05511797,-2.300209315,-2.2373176,0.0295609
-1.691770746,-1.5896362,0.041590292,-1.6031714010000004,-1.516765,0.05182356
-1.4484860719999997,-1.377986,0.034870632,1.4990943670000008,1.5278912,0.052396532
-0.4561396470000002,-0.44627517,0.03935633,-3.452573888,-3.2847123,0.03907295
-0.4893152660000002,-0.58310044,0.12330418,-0.5888763689999997,-0.56762445,0.049942106
-0.7562139139999999,-0.61239207,0.03678463,0.4371185000000004,-0.8599719,0.06248657
-1.5196402129999995,-1.4837974,0.09920345,-0.338218511,-0.9077712,0.07654753
0.3550749409999998,0.5310435,0.03439556,-1.2263770479999998,-1.2228205,0.030629221
-1.050032589,-0.987041,0.046100996,-0.8866585360000003,-0.7633378,0.033358455
1.2534589969999999,1.1347078,0.037426796,-1.3037172770000003,-1.199143,0.08597275
-1.614938439,-1.5927625,0.0800132,2.502413490999999,2.427876,0.07031003
-3.007563893,-2.9559188,0.027707467,-3.000447925,-2.899632,0.112127855
0.3753060389999998,0.42961344,0.04859041,0.8289297580000001,0.7599816,0.035028327
